20170714183217.wav,Unknown,'t',NotAccepted,'10.41071's
20170714183230.wav,Unknown,'f',NotAccepted,'11.90469's
20170714183245.wav,Unknown,'k',NotAccepted,'10.25776's
20170714183257.wav,Unknown,'w',NotAccepted,'9.2952's
20170714183309.wav,Unknown,'w',NotAccepted,'9.14175's
20170714183321.wav,Unknown,'o',NotAccepted,'10.80761's
20170714183334.wav,Unknown,'m',NotAccepted,'9.2845's
20170714183345.wav,Unknown,'q',NotAccepted,'10.07165's
20170714183358.wav,Unknown,'h',NotAccepted,'9.38195's
20170714183409.wav,Unknown,'r',NotAccepted,'9.84857's
20170714183422.wav,Unknown,'n',NotAccepted,'9.51495's
20170714183433.wav,Unknown,'t',NotAccepted,'10.04548's
20170714183446.wav,Unknown,'r',NotAccepted,'9.59999's
20170714183458.wav,Unknown,'c',NotAccepted,'10.2314's
20170714183510.wav,Unknown,'r',NotAccepted,'9.7735's
20170714183523.wav,Unknown,'r',NotAccepted,'11.185's
20170714183536.wav,Unknown,'o',NotAccepted,'10.11275's
20170714183549.wav,Unknown,'y',NotAccepted,'9.12148's
20170714183600.wav,Unknown,'g',NotAccepted,'10.21457's
20170714183613.wav,Unknown,'y',NotAccepted,'10.53523's
20170714183626.wav,Unknown,'h',NotAccepted,'10.6318's
20170714183638.wav,Unknown,'a',NotAccepted,'11.22363's
20170714183652.wav,Unknown,'m',NotAccepted,'10.06643's
20170714183704.wav,Unknown,'',NotAccepted,'10.81638's
20170714183718.wav,Unknown,'p',NotAccepted,'9.40848's
20170714183729.wav,Unknown,'k',NotAccepted,'9.55423's
20170714183741.wav,Unknown,'d',NotAccepted,'9.2124's
20170714183753.wav,Unknown,'',NotAccepted,'11.99366's
20170714183807.wav,Unknown,'r',NotAccepted,'10.76891's
20170714183820.wav,Unknown,'w',NotAccepted,'9.58308's
20170714183832.wav,Unknown,'y',NotAccepted,'7.98803's
20170714183843.wav,Unknown,'k',NotAccepted,'10.32429's
20170714183855.wav,Unknown,'n',NotAccepted,'13.28875's
20170714183911.wav,Unknown,'n',NotAccepted,'10.25631's
20170714183924.wav,Unknown,'m',NotAccepted,'10.96399's
20170714183937.wav,Unknown,'h',NotAccepted,'10.14085's
20170714183949.wav,Unknown,'k',NotAccepted,'9.38797's
20170714184001.wav,Unknown,'x',NotAccepted,'8.88919's
20170714184012.wav,Unknown,'m',NotAccepted,'9.25654's
20170714184024.wav,Unknown,'k',NotAccepted,'9.15006's
20170714184036.wav,Unknown,'v',NotAccepted,'10.05821's
20170714184048.wav,Unknown,'y',NotAccepted,'9.79939's
20170714184100.wav,Unknown,'t',NotAccepted,'9.13729's
20170714184112.wav,Unknown,'h',NotAccepted,'11.39833's
20170714184125.wav,Unknown,'y',NotAccepted,'9.5219's
20170714184137.wav,Unknown,'t',NotAccepted,'11.39217's
20170714184151.wav,Unknown,'t',NotAccepted,'13.3924's
20170714184207.wav,Unknown,'t',NotAccepted,'10.08361's
20170714184219.wav,Unknown,'a',NotAccepted,'10.35489's
20170714184232.wav,Unknown,'y',NotAccepted,'10.66853's
20170714184245.wav,Unknown,'n',NotAccepted,'10.86395's
20170714184258.wav,Unknown,'n',NotAccepted,'9.80491's
20170714184310.wav,Unknown,'w',NotAccepted,'9.78197's
20170714184322.wav,Unknown,'m',NotAccepted,'9.76823's
20170714184335.wav,Unknown,'r',NotAccepted,'9.20561's
20170714184346.wav,Unknown,'v',NotAccepted,'9.58822's
20170714184358.wav,Unknown,'w',NotAccepted,'9.16208's
20170714184410.wav,Unknown,'v',NotAccepted,'8.91124's
20170714184421.wav,Unknown,'h',NotAccepted,'8.40688's
20170714184432.wav,Unknown,'k',NotAccepted,'12.14372's
20170714184446.wav,Unknown,'m',NotAccepted,'8.57758's
20170714184457.wav,Unknown,'z',NotAccepted,'9.54905's
20170714184509.wav,Unknown,'r',NotAccepted,'9.30927's
20170714184521.wav,Unknown,'e',NotAccepted,'10.99075's
20170714184534.wav,Unknown,'z',NotAccepted,'9.65362's
20170714184546.wav,Unknown,'e',NotAccepted,'9.58044's
20170714184558.wav,Unknown,'m',NotAccepted,'8.6032's
20170714184609.wav,Unknown,'w',NotAccepted,'9.4826's
20170714184620.wav,Unknown,'x',NotAccepted,'10.8031's
20170714184634.wav,Unknown,'n',NotAccepted,'9.01371's
20170714184645.wav,Unknown,'r',NotAccepted,'10.05662's
20170714184658.wav,Unknown,'k',NotAccepted,'9.7682's
20170714184710.wav,Unknown,'r',NotAccepted,'8.33968's
20170714184721.wav,Unknown,'d',NotAccepted,'10.1109's
20170714184733.wav,Unknown,'y',NotAccepted,'9.8199's
20170714184746.wav,Unknown,'k',NotAccepted,'9.31115's
20170714184757.wav,Unknown,'r',NotAccepted,'8.26372's
20170714184808.wav,Unknown,'h',NotAccepted,'10.10471's
20170714184820.wav,Unknown,'d',NotAccepted,'8.4245's
20170714184831.wav,Unknown,'c',NotAccepted,'9.83382's
20170714184843.wav,Unknown,'m',NotAccepted,'9.33992's
20170714184855.wav,Unknown,'t',NotAccepted,'9.75198's
20170714184907.wav,Unknown,'z',NotAccepted,'9.04956's
20170714184918.wav,Unknown,'u',NotAccepted,'11.93514's
20170714184933.wav,Unknown,'t',NotAccepted,'9.17259's
20170714184944.wav,Unknown,'t',NotAccepted,'11.20914's
20170714184958.wav,Unknown,'u',NotAccepted,'9.08502's
20170714185009.wav,Unknown,'r',NotAccepted,'11.05409's
20170714185023.wav,Unknown,'s',NotAccepted,'11.8156's
20170714185037.wav,Unknown,'t',NotAccepted,'9.40709's
20170714185048.wav,Unknown,'u',NotAccepted,'11.52679's
20170714185102.wav,Unknown,'t',NotAccepted,'10.71655's
20170714185115.wav,Unknown,'y',NotAccepted,'10.33598's
20170714185128.wav,Unknown,'o',NotAccepted,'8.28798's
20170714185139.wav,Unknown,'s',NotAccepted,'10.09514's
20170714185151.wav,Unknown,'n',NotAccepted,'10.55136's
20170714185204.wav,Unknown,'h',NotAccepted,'9.52254's
20170714185216.wav,Unknown,'h',NotAccepted,'9.48639's
20170714185228.wav,Unknown,'e',NotAccepted,'8.66738's
20170714185239.wav,Unknown,'q',NotAccepted,'11.57119's
20170714185253.wav,Unknown,'v',NotAccepted,'11.72568's
20170714185307.wav,Unknown,'w',NotAccepted,'8.65949's
20170714185318.wav,Unknown,'k',NotAccepted,'10.65859's
20170714185331.wav,Unknown,'y',NotAccepted,'11.41617's
20170714185345.wav,Unknown,'n',NotAccepted,'10.38988's
20170714185357.wav,Unknown,'r',NotAccepted,'9.54349's
20170714185409.wav,Unknown,'r',NotAccepted,'10.48194's
20170714185422.wav,Unknown,'a',NotAccepted,'9.01836's
20170714185433.wav,Unknown,'y',NotAccepted,'10.56148's
20170714185446.wav,Unknown,'k',NotAccepted,'9.0574's
20170714185458.wav,Unknown,'w',NotAccepted,'9.19311's
20170714185509.wav,Unknown,'y',NotAccepted,'9.17831's
20170714185521.wav,Unknown,'x',NotAccepted,'10.97967's
20170714185534.wav,Unknown,'t',NotAccepted,'11.45949's
20170714185548.wav,Unknown,'r',NotAccepted,'9.12884's
20170714185559.wav,Unknown,'k',NotAccepted,'12.47242's
20170714185615.wav,Unknown,'z',NotAccepted,'10.38233's
20170714185628.wav,Unknown,'w',NotAccepted,'8.05703's
20170714185639.wav,Unknown,'d',NotAccepted,'9.60043's
20170714185651.wav,Unknown,'n',NotAccepted,'11.62516's
20170714185705.wav,Unknown,'m',NotAccepted,'10.35397's
20170714185717.wav,Unknown,'n',NotAccepted,'11.53828's
20170714185731.wav,Unknown,'y',NotAccepted,'10.95055's
20170714185745.wav,Unknown,'v',NotAccepted,'9.66458's
20170714185756.wav,Unknown,'r',NotAccepted,'11.07198's
20170714185810.wav,Unknown,'o',NotAccepted,'12.40992's
20170714185825.wav,Unknown,'t',NotAccepted,'10.53798's
20170714185838.wav,Unknown,'r',NotAccepted,'13.18047's
20170714185853.wav,Unknown,'e',NotAccepted,'9.52286's
20170714185905.wav,Unknown,'t',NotAccepted,'9.86333's
20170714185917.wav,Unknown,'w',NotAccepted,'9.6496's
20170714185929.wav,Unknown,'t',NotAccepted,'10.30117's
20170714185942.wav,Unknown,'s',NotAccepted,'11.26882's
20170714185956.wav,Unknown,'n',NotAccepted,'11.09055's
20170714190009.wav,Unknown,'x',NotAccepted,'10.995's
20170714190022.wav,Unknown,'b',NotAccepted,'11.1847's
20170714190037.wav,Unknown,'w',NotAccepted,'10.39499's
20170714190049.wav,Unknown,'t',NotAccepted,'10.06206's
20170714190102.wav,Unknown,'t',NotAccepted,'11.39487's
20170714190115.wav,Unknown,'h',NotAccepted,'11.21145's
20170714190129.wav,Unknown,'',NotAccepted,'12.96076's
20170714190144.wav,Unknown,'v',NotAccepted,'10.24744's
20170714190157.wav,Unknown,'r',NotAccepted,'10.096's
20170714190209.wav,Unknown,'s',NotAccepted,'11.30366's
20170714190223.wav,Unknown,'t',NotAccepted,'10.69169's
20170714190236.wav,Unknown,'n',NotAccepted,'8.25524's
20170714190247.wav,Unknown,'r',NotAccepted,'11.16473's
20170714190300.wav,Unknown,'y',NotAccepted,'10.49221's
20170714190313.wav,Unknown,'h',NotAccepted,'9.00554's
20170714190324.wav,Unknown,'m',NotAccepted,'9.35174's
20170714190336.wav,Unknown,'d',NotAccepted,'11.15833's
20170714190350.wav,Unknown,'t',NotAccepted,'10.07059's
20170714190402.wav,Unknown,'r',NotAccepted,'11.48809's
20170714190416.wav,Unknown,'',NotAccepted,'13.66881's
20170714190432.wav,Unknown,'w',NotAccepted,'9.73456's
20170714190445.wav,Unknown,'u',NotAccepted,'10.00255's
20170714190457.wav,Unknown,'t',NotAccepted,'10.1383's
20170714190510.wav,Unknown,'h',NotAccepted,'10.37377's
20170714190522.wav,Unknown,'t',NotAccepted,'10.71935's
20170714190535.wav,Unknown,'h',NotAccepted,'10.19193's
20170714190548.wav,Unknown,'x',NotAccepted,'10.09511's
20170714190600.wav,Unknown,'t',NotAccepted,'9.27358's
20170714190612.wav,Unknown,'w',NotAccepted,'8.93289's
20170714190623.wav,Unknown,'a',NotAccepted,'10.85488's
20170714190637.wav,Unknown,'m',NotAccepted,'13.41026's
20170714190652.wav,Unknown,'o',NotAccepted,'7.94901's
20170714190703.wav,Unknown,'f',NotAccepted,'12.65639's
20170714190718.wav,Unknown,'b',NotAccepted,'9.53855's
20170714190730.wav,Unknown,'u',NotAccepted,'10.51696's
20170714190742.wav,Unknown,'t',NotAccepted,'10.42359's
20170714190755.wav,Unknown,'',NotAccepted,'10.09058's
20170714190807.wav,Unknown,'t',NotAccepted,'10.55249's
20170714190820.wav,Unknown,'d',NotAccepted,'10.99795's
20170714190834.wav,Unknown,'w',NotAccepted,'9.65153's
20170714190846.wav,Unknown,'b',NotAccepted,'9.84707's
20170714190858.wav,Unknown,'k',NotAccepted,'9.5861's
20170714190910.wav,Unknown,'k',NotAccepted,'10.08433's
20170714190923.wav,Unknown,'n',NotAccepted,'9.01963's
20170714190934.wav,Unknown,'s',NotAccepted,'10.75291's
20170714190947.wav,Unknown,'f',NotAccepted,'11.09651's
20170714191001.wav,Unknown,'t',NotAccepted,'7.84512's
20170714191011.wav,Unknown,'d',NotAccepted,'10.20968's
20170714191023.wav,Unknown,'t',NotAccepted,'12.10373's
20170714191038.wav,Unknown,'n',NotAccepted,'12.10779's
20170714191052.wav,Unknown,'h',NotAccepted,'11.60157's
20170714191106.wav,Unknown,'k',NotAccepted,'12.61811's
20170714191121.wav,Unknown,'s',NotAccepted,'10.62567's
20170714191134.wav,Unknown,'m',NotAccepted,'10.22779's
20170714191147.wav,Unknown,'c',NotAccepted,'11.80664's
20170714191201.wav,Unknown,'a',NotAccepted,'10.35755's
20170714191214.wav,Unknown,'m',NotAccepted,'9.48818's
20170714191226.wav,Unknown,'h',NotAccepted,'10.9778's
20170714191239.wav,Unknown,'u',NotAccepted,'13.2203's
20170714191255.wav,Unknown,'x',NotAccepted,'10.03823's
20170714191307.wav,Unknown,'h',NotAccepted,'8.43704's
20170714191318.wav,Unknown,'x',NotAccepted,'9.64641's
20170714191330.wav,Unknown,'t',NotAccepted,'9.64963's
20170714191342.wav,Unknown,'y',NotAccepted,'10.23766's
20170714191355.wav,Unknown,'c',NotAccepted,'9.73377's
20170714191407.wav,Unknown,'h',NotAccepted,'9.75311's
20170714191419.wav,Unknown,'u',NotAccepted,'10.95364's
20170714191432.wav,Unknown,'v',NotAccepted,'9.57176's
20170714191444.wav,Unknown,'h',NotAccepted,'8.9918's
20170714191456.wav,Unknown,'r',NotAccepted,'8.17464's
20170714191506.wav,Unknown,'a',NotAccepted,'7.38871's
20170714191516.wav,Unknown,'t',NotAccepted,'8.29005's
20170714191526.wav,Unknown,'h',NotAccepted,'8.34484's
20170714191537.wav,Unknown,'e',NotAccepted,'11.97454's
20170714191552.wav,Unknown,'t',NotAccepted,'12.13285's
20170714191606.wav,Unknown,'k',NotAccepted,'9.31242's
20170714191618.wav,Unknown,'h',NotAccepted,'9.11165's
20170714191629.wav,Unknown,'w',NotAccepted,'12.03129's
