               0     -0.031280518 
   9.0702948e-05      -0.12582397 
    0.0001814059     -0.067321777 
   0.00027210884     -0.067901611 
   0.00036281179      -0.02746582 
   0.00045351474    -0.0028076172 
   0.00054421769      0.026611328 
   0.00063492063     -0.011077881 
   0.00072562358      0.039398193 
   0.00081632653      0.016235352 
   0.00090702948       0.04510498 
   0.00099773243      0.040435791 
    0.0010884354      0.053070068 
    0.0011791383      0.033996582 
    0.0012698413     -0.032806396 
    0.0013605442     -0.045898438 
    0.0014512472     -0.035125732 
    0.0015419501     -0.047180176 
    0.0016326531      0.010986328 
     0.001723356     0.0045776367 
     0.001814059      0.028839111 
    0.0019047619     -0.024169922 
    0.0019954649     -0.025543213 
    0.0020861678     0.0083007812 
    0.0021768707      0.049041748 
    0.0022675737      0.007598877 
    0.0023582766      0.040100098 
    0.0024489796      0.063140869 
    0.0025396825     -0.045013428 
    0.0026303855    -0.0037231445 
    0.0027210884     -0.059448242 
    0.0028117914     0.0099487305 
    0.0029024943     -0.008972168 
    0.0029931973      0.011901855 
    0.0030839002     -0.023162842 
    0.0031746032     -0.019287109 
    0.0032653061    -0.0059814453 
    0.0033560091     -0.050842285 
     0.003446712      -0.01184082 
     0.003537415     -0.034118652 
    0.0036281179     -0.028747559 
    0.0037188209    -0.0069885254 
    0.0038095238     -0.023101807 
    0.0039002268      0.069519043 
    0.0039909297      0.044128418 
    0.0040816327      0.033935547 
    0.0041723356      0.022644043 
    0.0042630385       0.10107422 
    0.0043537415      0.043731689 
    0.0044444444      0.024688721 
    0.0045351474     -0.034240723 
    0.0046258503     -0.048156738 
    0.0047165533     -0.020080566 
    0.0048072562     -0.047546387 
    0.0048979592     -0.088500977 
    0.0049886621     -0.032775879 
    0.0050793651   -0.00091552734 
     0.005170068     -0.011871338 
     0.005260771     -0.020111084 
    0.0053514739      0.050048828 
    0.0054421769      0.060089111 
    0.0055328798      0.058074951 
    0.0056235828       0.06918335 
    0.0057142857      0.054534912 
    0.0058049887      0.051147461 
    0.0058956916      0.071716309 
    0.0059863946      0.049224854 
    0.0060770975      0.012451172 
    0.0061678005     -0.062927246 
    0.0062585034     -0.041259766 
