               0    0.00021362305 
   4.5351474e-05    0.00054931641 
   9.0702948e-05   -6.1035156e-05 
   0.00013605442   -0.00018310547 
    0.0001814059    0.00021362305 
   0.00022675737    0.00021362305 
   0.00027210884    0.00024414062 
   0.00031746032    -0.0002746582 
   0.00036281179   -0.00030517578 
   0.00040816327   -6.1035156e-05 
   0.00045351474    6.1035156e-05 
   0.00049886621    0.00036621094 
   0.00054421769    0.00012207031 
   0.00058956916   -0.00015258789 
   0.00063492063   -0.00018310547 
   0.00068027211   -0.00024414062 
   0.00072562358   -0.00018310547 
   0.00077097506    0.00042724609 
   0.00081632653    9.1552734e-05 
     0.000861678   -0.00021362305 
   0.00090702948   -3.0517578e-05 
   0.00095238095   -0.00024414062 
   0.00099773243    6.1035156e-05 
    0.0010430839    6.1035156e-05 
    0.0010884354   -0.00021362305 
    0.0011337868   -0.00018310547 
    0.0011791383    0.00024414062 
    0.0012244898    0.00061035156 
    0.0012698413    0.00048828125 
    0.0013151927    0.00012207031 
    0.0013605442   -0.00015258789 
    0.0014058957   -0.00012207031 
    0.0014512472   -0.00033569336 
    0.0014965986                0 
    0.0015419501   -3.0517578e-05 
    0.0015873016   -0.00042724609 
    0.0016326531   -0.00024414062 
    0.0016780045   -0.00015258789 
     0.001723356    0.00015258789 
    0.0017687075    0.00021362305 
     0.001814059   -0.00021362305 
    0.0018594104   -0.00042724609 
    0.0019047619                0 
    0.0019501134    3.0517578e-05 
    0.0019954649   -9.1552734e-05 
    0.0020408163    6.1035156e-05 
    0.0020861678   -9.1552734e-05 
    0.0021315193    -0.0002746582 
    0.0021768707   -0.00057983398 
    0.0022222222   -0.00015258789 
    0.0022675737    0.00033569336 
    0.0023129252    0.00042724609 
    0.0023582766    0.00048828125 
    0.0024036281    0.00061035156 
    0.0024489796    0.00051879883 
    0.0024943311   -6.1035156e-05 
    0.0025396825   -6.1035156e-05 
     0.002585034   -0.00012207031 
    0.0026303855    3.0517578e-05 
     0.002675737   -6.1035156e-05 
    0.0027210884    -0.0002746582 
    0.0027664399    0.00024414062 
    0.0028117914    6.1035156e-05 
    0.0028571429   -0.00021362305 
    0.0029024943    6.1035156e-05 
    0.0029478458    0.00033569336 
    0.0029931973    0.00033569336 
    0.0030385488    0.00042724609 
    0.0030839002   -3.0517578e-05 
    0.0031292517   -0.00036621094 
    0.0031746032                0 
    0.0032199546   -3.0517578e-05 
    0.0032653061   -0.00021362305 
    0.0033106576   -0.00015258789 
    0.0033560091    6.1035156e-05 
    0.0034013605    0.00015258789 
     0.003446712   -6.1035156e-05 
    0.0034920635   -3.0517578e-05 
     0.003537415    6.1035156e-05 
    0.0035827664   -0.00036621094 
    0.0036281179   -0.00024414062 
    0.0036734694    0.00054931641 
    0.0037188209    0.00012207031 
    0.0037641723   -3.0517578e-05 
    0.0038095238   -9.1552734e-05 
    0.0038548753   -0.00042724609 
    0.0039002268    3.0517578e-05 
    0.0039455782    0.00015258789 
    0.0039909297   -0.00015258789 
    0.0040362812   -0.00033569336 
    0.0040816327    0.00018310547 
    0.0041269841    0.00039672852 
    0.0041723356    0.00012207031 
    0.0042176871   -6.1035156e-05 
    0.0042630385   -0.00012207031 
      0.00430839   -0.00021362305 
    0.0043537415   -0.00054931641 
     0.004399093   -0.00012207031 
    0.0044444444    6.1035156e-05 
